,Unnamed: 0,고유번호,건물식별번호,허가일자,사용승인일자,geometry,주소
357406,357406,4480034024105200000,17952,,,"POLYGON ((171003.9201771099 431902.64718734444, 171013.12005708998 431906.1453009501, 171018.32021602802 431893.14547519444, 171009.92032418228 431890.045370779, 171008.6202806647 431893.545325381, 171007.420293952 431893.2453094148, 171007.02027264255 431894.8452916042, 171006.32027926197 431894.74528173794, 171003.42018381215 431902.4451812587, 171003.9201771099 431902.64718734444))",충청남도 홍성군 장곡면 광성리 520
317207,317207,4477036024103150000,14254,2007-11-26,2008-03-12,"POLYGON ((177020.90457444158 390510.29772280174, 177012.10555749803 390515.5045552929, 177022.02423899248 390532.2665866144, 177030.8242559144 390527.06075413123, 177020.90457444158 390510.29772280174))",충청남도 서천군 시초면 신흥리 315
274718,274718,4471039021103170000,34064,,,"POLYGON ((241225.4826936304 396470.745741011, 241227.98268736724 396470.09578403994, 241227.3627661051 396465.27580620645, 241224.26278186854 396465.5657562544, 241225.4826936304 396470.745741011))",충청남도 금산군 추부면 용지리 317
389253,389253,4481036029103630002,27388,,2002-08-28,"POLYGON ((165428.63481920602 453939.89817891445, 165419.70480838296 453945.008004162, 165426.2245948704 453955.80802178197, 165434.87461343914 453950.3281950683, 165428.63481920602 453939.89817891445))",충청남도 예산군 덕산면 대치리 363-2
410194,410194,4482532027100840003,14245,1998-09-10,1998-12-23,"POLYGON ((140526.4967957071 446944.8421593978, 140491.48749749977 446982.53134543786, 140499.06734057597 446989.1514082168, 140533.6076374125 446951.792212616, 140526.4967957071 446944.8421593978))",충청남도 태안군 남면 당암리 84-3
185118,185118,4423039021103080001,100201089,2012-04-17,2012-06-08,"POLYGON ((221314.5202783943 393388.45952197, 221314.72028013112 393388.25952637044, 221314.52028451607 393388.05952464574, 221314.3202827839 393388.2595202477, 221314.5202783943 393388.45952197))",충청남도 논산시 양촌면 인천리 308-1
148057,148057,4420010100123790000,8860,1983-03-07,1983-07-08,"POLYGON ((200323.6527245636 464090.98914404714, 200320.32284016852 464085.1481354626, 200319.47283783695 464085.69911811675, 200318.66286407373 464084.3991151304, 200313.852859878 464086.93902126246, 200313.52287244028 464086.2890209415, 200309.41286356104 464088.79893821233, 200313.6227132614 464096.4489470953, 200323.6527245636 464090.98914404714))",충청남도 아산시 온천동 2379
116278,116278,4420037029102320005,100186804,2007-12-27,2008-12-31,"POLYGON ((197772.1477413254 479262.8694754247, 197757.07285599087 479262.77023993013, 197756.89454458933 479282.72808616736, 197772.15242765672 479282.8843241024, 197807.809154403 479283.2488801507, 197807.99146866644 479263.10703535663, 197772.1477413254 479262.8694754247))",충청남도 아산시 영인면 창용리 232-5
34989,34989,4413310700109830000,100228994,2011-06-07,2011-11-22,"POLYGON ((211513.33695431013 467340.6681265159, 211515.84571094537 467354.9950602377, 211525.91366497183 467353.23223138053, 211523.40490833577 467338.9052976584, 211513.33695431013 467340.6681265159))",충청남도 천안시 서북구 쌍용동 983
225683,225683,4427010100102500000,100228683,2013-05-13,2013-07-02,"POLYGON ((167356.94398800068 477639.98820564523, 167353.8260495745 477637.54817650345, 167351.63002322 477640.3541209126, 167361.7648230892 477648.2842156424, 167369.38991463263 477638.53940868407, 167362.37305318651 477633.0493430929, 167356.94398800068 477639.98820564523))",충청남도 당진시 읍내동 250
373955,373955,4481038031106190001,100219607,2014-03-03,2014-07-17,"POLYGON ((174033.20408299952 458924.3800664939, 174037.5950458064 458924.6601317506, 174038.07815855296 458917.0751964431, 174033.6871957285 458916.79613117967, 174033.20408299952 458924.3800664939))",충청남도 예산군 고덕면 사리 619-1
28691,28691,4413111300101100198,65857,1984-04-23,1984-07-07,"POLYGON ((212235.73783345753 467966.7208586718, 212234.2780355169 467954.54292556393, 212225.64308243338 467955.57778221613, 212227.10188037975 467967.75571530755, 212235.73783345753 467966.7208586718))",충청남도 천안시 동남구 봉명동 110-198
408781,408781,4482531023105900000,11751,2006-02-09,2006-05-22,"POLYGON ((147344.42802172614 424966.19022080116, 147336.86777580064 424986.44995730143, 147347.6376326434 424990.7200859252, 147355.30787866632 424970.39935151796, 147344.42802172614 424966.19022080116))",충청남도 태안군 고남면 고남리 590
350173,350173,4480025024102810002,100251404,2018-06-22,2018-10-26,"POLYGON ((167814.90985382305 443433.85245137487, 167810.04380568617 443439.3943360952, 167814.1407207347 443442.9903714771, 167798.94957042433 443460.29301157384, 167801.08652611 443462.1690300258, 167799.78351321863 443463.6529991563, 167807.2983573647 443470.2510640435, 167808.60137025404 443468.76709491294, 167810.70932653348 443470.61811311153, 167830.76652498677 443447.7735883019, 167814.90985382305 443433.85245137487))",충청남도 홍성군 홍성읍 월산리 281-2
219827,219827,4425031021101160000,819,2005-05-31,2007-12-27,"POLYGON ((223783.8199066326 408087.25926827034, 223776.01969368377 408039.6394718962, 223763.92074443208 408041.6392716685, 223765.6205865921 408051.1302333255, 223762.59060239684 408051.4301845463, 223764.0004886315 408058.1901603076, 223766.8204773389 408057.68920721265, 223769.55018978243 408075.14013060415, 223767.02020067934 408075.5400888587, 223767.93010262 408081.50006234704, 223770.55008803404 408081.30010412354, 223772.20995237675 408089.37007482536, 223783.8199066326 408087.25926827034))",충청남도 계룡시 두마면 두계리 116
198901,198901,4423031029101020004,24798,,,"POLYGON ((206394.33865346678 401696.9383255525, 206397.4786148905 401698.0683656422, 206400.0686947774 401691.66844902496, 206397.0287378547 401690.1984127926, 206394.33865346678 401696.9383255525))",충청남도 논산시 성동면 원봉리 102-4
219668,219668,4425010100101600008,100188846,2012-11-13,2013-06-18,"POLYGON ((222732.36922664402 408461.8495025463, 222724.34043056858 408452.1394449037, 222719.27247221448 408451.65837003733, 222715.72745097114 408454.5892954131, 222714.948446304 408455.2332790122, 222714.48744354624 408455.61426930944, 222712.95243434966 408456.8832369967, 222705.39938910498 408463.12707799854, 222715.72212688692 408475.61315209395, 222721.5021615227 408470.8342737746, 222722.2671420954 408471.75927926635, 222725.04115872693 408469.4653376671, 222724.27717814664 408468.5403321921, 222732.36922664402 408461.8495025463))",충청남도 계룡시 금암동 160-8
15740,15740,4413136022103770003,31824,,,"POLYGON ((226993.9037622602 463895.43146064016, 226988.12482423522 463894.13937860605, 226985.13764805684 463906.63824078336, 226995.70552901167 463909.36238817615, 226997.16360395268 463903.9604503863, 226992.54565772536 463902.6593867792, 226993.9037622602 463895.43146064016))",충청남도 천안시 동남구 병천면 병천리 377-3
290770,290770,4476034024105960000,16500,,,"POLYGON ((176975.14356346222 411354.33117534476, 176965.17165716598 411352.7940362053, 176963.9375195071 411362.5199482181, 176972.47544160814 411363.6810684537, 176973.44343379274 411363.74508256867, 176975.14356346222 411354.33117534476))",충청남도 부여군 내산면 온해리 596
168458,168458,4421036028102890000,23186,,,"POLYGON ((155930.05707380455 472620.7038149747, 155920.72721506693 472616.17570762313, 155918.6901666709 472620.37164382375, 155928.0210253849 472624.90075118316, 155930.05707380455 472620.7038149747))",충청남도 서산시 성연면 예덕리 289
371705,371705,4481025024104130010,100191046,2009-05-21,2009-10-29,"POLYGON ((184420.0558554231 452873.4630075034, 184432.73583378695 452868.7932373475, 184427.7960151582 452859.37323135487, 184416.54600470737 452865.4430131103, 184420.0558554231 452873.4630075034))",충청남도 예산군 예산읍 주교리 413-10
